timestamp,movement,sound,pulse,gsr,weather
2026-05-28T16:21:06.123509,0.7284028292352712,43.41127514591941,76.73887578909189,508.66709861542523,0.33747558062814975
2026-05-28T16:21:07.123509,0.09075562897489331,58.57667274618108,104.58059272414181,759.8504887490026,0.7294910995175383
2026-05-28T16:21:08.123509,0.6523380013805036,66.59291361452853,119.59419025696734,623.0396729005245,0.5324151317246547
2026-05-28T16:21:09.123509,0.2630239014451998,95.65467953657918,76.4934989173815,548.6499474884761,0.6158592479560682
2026-05-28T16:21:10.123509,0.7810079955416157,47.58132500328611,106.62803448513351,499.6501130683368,0.5000434297503866
2026-05-28T16:21:11.123509,0.5615233241905485,9.862733754797471,116.67308053769784,358.45364570913785,0.6367996861456914
2026-05-28T16:21:12.123509,0.23617946474600515,19.582274388376696,98.19490993175933,462.3847752242394,0.13198823575757668
2026-05-28T16:21:13.123509,0.9424220499521683,63.95790046636856,97.17412742176697,673.117074649572,0.4500308048922512
2026-05-28T16:21:14.123509,0.3511239429850813,9.361299804404922,108.09052751244695,311.4982335119704,0.29037167737647707
2026-05-28T16:21:15.123509,0.03743018889831107,95.84871386494629,97.20117698455769,575.757086217406,0.42767782773993956
2026-05-28T16:21:16.123509,0.21035782155805938,10.597286373277504,75.7658570792035,400.3866419913935,0.2739850229814301
2026-05-28T16:21:17.123509,0.8280939051413301,82.92605899082068,71.58209243257504,411.3886917412915,0.9115538851970307
2026-05-28T16:21:18.123509,0.8408925215671372,10.456998565664666,75.395646943291,583.3505008010093,0.845545638481739
2026-05-28T16:21:19.123509,0.7909956769959832,34.205458590828044,117.17108432802479,341.23961355838696,0.15730873935983136
2026-05-28T16:21:20.123509,0.26352102416333023,83.95106415196693,102.78046276557333,360.3415847858404,0.6095303828872674
2026-05-28T16:21:21.123509,0.8360765011198072,78.78198261852512,116.45204648813385,331.990869155141,0.3460994716752325
2026-05-28T16:21:22.123509,0.9819164378902829,38.769198778407734,85.09035252535932,739.215069532616,0.8262865110841416
2026-05-28T16:21:23.123509,0.842333060550958,2.020965146435949,95.48672374311576,761.6406434653835,0.7664696830585807
2026-05-28T16:21:24.123509,0.813018965362308,25.91871729575296,88.82015486105963,333.1131338483392,0.213499028498907
2026-05-28T16:21:25.123509,0.5639749599956391,74.38715889039581,106.97132506917168,660.4876993592736,0.5305713064078368
2026-05-28T16:21:26.123509,0.07740583745274454,92.03207450857788,98.16506748493728,737.5724954178081,0.96939243711503
2026-05-28T16:21:27.123509,0.30929742978550867,78.76862045414055,85.84534810380934,572.921234480678,0.3289953918572549
2026-05-28T16:21:28.123509,0.793656231724336,79.56266087921846,92.6575135724473,633.6442225493452,0.8886898154624758
2026-05-28T16:21:29.123509,0.7928030652036906,63.28517151015437,83.57004280994943,548.4682380759399,0.7898781284426397
2026-05-28T16:21:30.123509,0.0005462983688907519,78.69664932988697,62.42585984824611,405.0012465471368,0.20516927151431363
2026-05-28T16:21:31.123509,0.3654999361645017,67.49672748186958,103.95273728171013,364.3227742736211,0.12455204565130817
2026-05-28T16:21:32.123509,0.33993068352330646,18.51949081868337,107.337719987315,406.45055221596624,0.5993621507596388
2026-05-28T16:21:33.123509,0.34621865079002345,30.579441547425223,94.74662821041092,777.9314638940633,0.5278824699162284
2026-05-28T16:21:34.123509,0.13442265287270494,43.94084685084163,87.79804692466143,764.7672424853919,0.3308391232761192
2026-05-28T16:21:35.123509,0.6043802620906146,23.13636629814001,74.928481687414,480.61704551861754,0.7933230835318037
2026-05-28T16:21:36.123509,0.5441708576573033,91.60782134213815,73.0589052143916,790.2989415284927,0.9807979262646418
2026-05-28T16:21:37.123509,0.716114270277973,55.037615884474924,100.10597329991334,677.0531588845957,0.0800336798870408
2026-05-28T16:21:38.123509,0.39345130207192713,29.484906509645047,106.15218323389078,465.872186083976,0.040409569662692935
2026-05-28T16:21:39.123509,0.9539184723859739,2.916677993133221,113.84402998866075,652.9299081323284,0.5578152013763732
2026-05-28T16:21:40.123509,0.9824737117161976,25.886883150157093,107.15750310034427,218.46421875508764,0.3994233163229517
2026-05-28T16:21:41.123509,0.6696501792491626,3.0441104821521847,71.19470336689562,285.67989479321943,0.9535344536446745
2026-05-28T16:21:42.123509,0.3780662347756364,14.47101247636441,110.69348859211647,761.2486700927336,0.37957733979711306
2026-05-28T16:21:43.123509,0.35279038684719866,0.7434154117575087,69.8891422038013,257.43830499300157,0.20942477194199705
2026-05-28T16:21:44.123509,0.5140304065240524,15.656734039773179,72.26672275002151,377.4297191286415,0.3064452963599832
2026-05-28T16:21:45.123509,0.23591026030188622,92.22776315831807,118.9000057168358,220.8890282396465,0.3790539081173826
2026-05-28T16:21:46.123509,0.9220706926160782,80.45084610048009,80.58103761431556,350.42682502409644,0.4511854377940542
2026-05-28T16:21:47.123509,0.9445221236219997,86.59727720936033,109.11580202124631,563.2228276205178,0.4526748998312775
2026-05-28T16:21:48.123509,0.4454047302199251,54.19199961384403,96.56934630946218,328.84182552615107,0.35412191471921506
2026-05-28T16:21:49.123509,0.18409978972043317,76.25070964084689,113.61061525680637,649.5295023610926,0.2845445570178995
2026-05-28T16:21:50.123509,0.7100277328392189,31.26469737695905,98.41148624916927,306.7419569382405,0.10419448641378315
2026-05-28T16:21:51.123509,0.026322149878484913,28.47633377347495,99.65995096413602,333.9565109773308,0.9276969675657443
2026-05-28T16:21:52.123509,0.6706909047861623,12.717650822337534,104.74731246044712,794.7314982238361,0.9082857552093494
2026-05-28T16:21:53.123509,0.4439396066217106,87.95377921086654,88.6320585638876,658.9972067041585,0.8562607930372818
2026-05-28T16:21:54.123509,0.07592403983844231,89.38910987256217,96.44323481062473,283.3114031481943,0.7999776615918062
2026-05-28T16:21:55.123509,0.6767521789739738,16.65015153769668,64.27544401345733,277.1129232933095,0.6197697764219797
